번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
2211,경북본부,영주전기사업소,,전화기 설치 작업,비포장 농로 이동 중 사고 우려,주의 및 방어 운전,,,
2212,경북본부,영주전기사업소,,전화기 설치 작업,"졸음, 잡념으로 인한 사고 우려",장거리 운행시 교대 운전,,,
2213,경북본부,영주전기사업소,,전화기 설치 작업,"졸음, 잡념으로 인한 사고 우려",주의 운전,,,
2214,경북본부,영주전기사업소,,전화기 설치 작업,"업무용차 관리(엔진오일, 타이어 등) 소홀로 인한 사고 위험",소모품 적기 교체 및 관리,,,
2215,경북본부,영주전기사업소,,전화기 설치 작업,계단이용에 따른 넘어짐 위험,계단이용시 안전화 착용,,,
2216,경북본부,영주전기사업소,,전화기 설치 작업,야간조도 미확보에 따른 넘어짐 위험,개인용 랜턴 사용,,,
2217,경북본부,영주전기사업소,,전화기 설치 작업,우천 시 사무실 내 넘어짐 위험,신발털이 사용,,,
2218,경북본부,영주전기사업소,,전화기 설치 작업,계단난간 머리 부딪힘 위험,머리조심 스티커 부착,,,
2219,경북본부,영주전기사업소,,전화기 설치 작업,업무차량 주차 시 부딪힘 위험,업무용차량 후방카메라 사용,,,
2220,경북본부,영주전기사업소,,전화기 설치 작업,1~3층 계단 보행 시 넘어짐,"계단 보행 시 좌측, 우측 이동",,,
2221,경북본부,영주전기사업소,,전화기 설치 작업,1~3층 계단 보행 시 넘어짐,안전 손잡이를 잡고 보행,,,
2222,경북본부,영주전기사업소,,전화기 설치 작업,계단 보행 시 미끄러짐,계단 보행 시 전방 주시,,,
2223,경북본부,영주전기사업소,,전화기 설치 작업,계단 보행 시 미끄러짐,계단 보행 시 휴대폰 사용금지,,,
2224,경북본부,영주전기사업소,,전화기 설치 작업,계단 보행 시 부딪힘,계단 보행 시 전방 주시,,,
2225,경북본부,영주전기사업소,,전화기 설치 작업,계단 보행 시 부딪힘,계단 보행 시 휴대폰 사용금지,,,
2226,경북본부,영주전기사업소,,지장수목 제거작업,작업 시 공기구에 의한 사고,직무안전교육 실시,,,
2227,경북본부,영주전기사업소,,지장수목 제거작업,작업 시 공기구에 의한 사고,공기구 기능상태 수시 점검,,,
2228,경북본부,영주전기사업소,,지장수목 제거작업,작업 시 공기구에 의한 사고,용도에 맞는 공기구 사용,,,
2229,경북본부,영주전기사업소,,지장수목 제거작업,작업 시 공기구에 의한 사고,직무안전수칙 숙지,,,
2230,경북본부,영주전기사업소,,지장수목 제거작업,수목에 승주 시 미끄러져 추락,안전보호구 착용,,,
2231,경북본부,영주전기사업소,,지장수목 제거작업,수목에 승주 시 미끄러져 추락,작업전 안전교육,,,
2232,경북본부,영주전기사업소,,지장수목 제거작업,업무미숙에 의한 추락 및 전도,안전보호구 착용,,,
2233,경북본부,영주전기사업소,,지장수목 제거작업,수목전도 시 전차선과 접촉개소 감전우려 ,직무안전교육 실시,,,
2234,경북본부,영주전기사업소,,지장수목 제거작업,열차감시배치 미비로 인한 접촉사고,열차감시원 배치,,,
2235,경북본부,영주전기사업소,,지장수목 제거작업,열차감시배치 미비로 인한 접촉사고,열차감시원 타 작업 병행 금지,,,
2236,경북본부,영주전기사업소,,지장수목 제거작업,선로주변 지장물(나무) 방치,작업장 주변 정리정돈,,,
2237,경북본부,영주전기사업소,,전동공구 사용작업,임팩드릴을 사용한 불트 분리.체결 시 손목부상 우려(감김),안전수칙 교육,,,
2238,경북본부,영주전기사업소,,전동공구 사용작업,임팩드릴을 사용한 불트 분리.체결 시 손목부상 우려(감김),안전보호구 작용,,,
2239,경북본부,영주전기사업소,,전동공구 사용작업,전동드릴을 사용한 천공 작업 시 드릴에 장갑이 말려 손가락 부상 우려(감김),안전수칙 교육,,,
2240,경북본부,영주전기사업소,,전동공구 사용작업,전동드릴을 사용한 천공 작업 시 드릴에 장갑이 말려 손가락 부상 우려(감김),안전보호구 착용,,,
2241,경북본부,영주전기사업소,,전동공구 사용작업,핸드그라인더를 사용한 연마작업 시 불꽃에 의한 화상(화재) ,안전수칙 교육,,,
2242,경북본부,영주전기사업소,,전동공구 사용작업,핸드그라인더를 사용한 연마작업 시 불꽃에 의한 화상(화재) ,안전보호구 착용,,,
2243,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업시 우천, 바닦물기 등에 따른 누전에 의한 (감전)",안전수칙 교육,,,
2244,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업시 우천, 바닦물기 등에 따른 누전에 의한 (감전)",안전보호구 착용,,,
2245,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 분진, 고체비산 등에 의한 안전사고(분진.비산)",안전수칙 교육,,,
2246,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 분진, 고체비산 등에 의한 안전사고(분진.비산)",안전보호구 착용,,,
2247,경북본부,영주전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),안전수칙 교육,,,
2248,경북본부,영주전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),규정된 공구 사용,,,
2249,경북본부,영주전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),안전보호구 착용,,,
2250,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 릴코드, 전선등에 걸려 (넘어짐) ",작업장 정리정돈,,,
2251,경북본부,영주전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 릴코드, 전선등에 걸려 (넘어짐) ",안전보호구 착용,,,
2252,경북본부,영주전기사업소,,전동공구 사용작업,전동공구를 사용한 작업 시 소음에 의한 청각 질환(소음),안전수칙 교육,,,
2253,경북본부,영주전기사업소,,전동공구 사용작업,전동공구를 사용한 작업 시 소음에 의한 청각 질환(소음),귀마개 착용 ,,,
2254,경북본부,영주전기사업소,,전동공구 사용작업,전동공구에 진동에 의한 의한 근골격계 질환(반복작업),작업공간 확보,,,
2255,경북본부,영주전기사업소,,전동공구 사용작업,전동공구에 진동에 의한 의한 근골격계 질환(반복작업),교대작업 및 충분한 휴식시간 확보,,,
2256,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호기 주상 작업 시 순간적인 유도전압에 의한 추락 사고 위험,안전보호구 착용,,,
2257,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호기 주상 작업 시 순간적인 유도전압에 의한 추락 사고 위험,안전교육 실시,,,
2258,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호기 주상 작업 시 순간적인 유도전압에 의한 추락 사고 위험,신호기주 울타리 설치,,,
2259,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",전차선 근접 작업에 따른 감전 위험,"절연장갑, 보호구 착용",,,
2260,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",전차선 근접 작업에 따른 감전 위험,안전교육 실시,,,
2261,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",상부 작업 중 공구를 놓쳐 지상 작업자 사고 위험,안전모 착용,,,
2262,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",상부 작업 중 공구를 놓쳐 지상 작업자 사고 위험,간이 공구 가방 사용,,,
2263,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",상부 작업 시 불안전한 자세로 근골격계 질환,작업 전 스트레칭 실시,,,
2264,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",상부 작업 시 불안전한 자세로 근골격계 질환,올바른 자세 교육 실시,,,
2265,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호현시 계열을 선로 내에서 확인 시 열차 충돌 위험,업무협의 철저,,,
2266,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호현시 계열을 선로 내에서 확인 시 열차 충돌 위험,열차감시원 및 열차감시앱 활용,,,
2267,경북본부,춘양신호제어사업소,,"신호기장치 점검, 보수작업",신호현시 계열을 선로 내에서 확인 시 열차 충돌 위험,관계역과 무전 통신,,,
2268,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","선로전환기 밀착, 쇄정 조정 시 신체 협착 위험",점검 시 선로전환기 수동 취급,,,
2269,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","선로전환기 밀착, 쇄정 조정 시 신체 협착 위험",안전교육 실시,,,
2270,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","선로전환기 밀착, 쇄정 조정 시 신체 협착 위험",작업 전 선로전환기 전원 차단,,,
2271,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","눈, 비오는 날씨에 이동 중 상판에 미끄러져 넘어짐 위험",안전교육 실시,,,
2272,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","눈, 비오는 날씨에 이동 중 상판에 미끄러져 넘어짐 위험",상판 제외 자갈 부분 이용,,,
2273,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","히팅장치 점검 시 화상, 협착, 감전 위험",선로전환기 직무 교육 실시,,,
2274,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","히팅장치 점검 시 화상, 협착, 감전 위험",안전보호구 착용,,,
2275,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업","히팅장치 점검 시 화상, 협착, 감전 위험",지적확인 환호응답 철저,,,
2276,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업",내부 AC전원 점검 시 감전 위험,절연장갑 착용,,,
2277,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업",간류 등 교체 작업 시 중량물 운반에 따른 근골격계 질환 유발,작업 전 스트레칭 실시,,,
2278,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업",간류 등 교체 작업 시 중량물 운반에 따른 근골격계 질환 유발,작업 중 충분한 휴식,,,
2279,경북본부,춘양신호제어사업소,,"선로전환기장치 점검, 보수작업",간류 등 교체 작업 시 중량물 운반에 따른 근골격계 질환 유발,중량물 운반 올바른 자세 교육,,,
2280,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",선로 내 작업에 따른 열차 접촉 우려,열차감시원 배치,,,
2281,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",선로 내 작업에 따른 열차 접촉 우려,열차감시앱 활용,,,
2282,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",선로 내 작업에 따른 열차 접촉 우려,업무협의 철저,,,
2283,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",선로 내 작업에 따른 열차 접촉 우려,"지적확인, 환호응답 철저",,,
2284,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","TU, B2본드 등 중량물 운반에 따른 근골격계 부상",2인 이상 작업,,,
2285,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","TU, B2본드 등 중량물 운반에 따른 근골격계 부상",중량물 들기 자세 교육,,,
2286,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","잠바선, 레일본드선 철거, 설치 시 망치 등 타격에 의한 부상 우려",공구 사용법 교육,,,
2287,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","잠바선, 레일본드선 철거, 설치 시 망치 등 타격에 의한 부상 우려",올바른 자세 교육,,,
2288,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","잠바선, 레일본드선 철거, 설치 시 망치 등 타격에 의한 부상 우려",작업 전 스트레칭 시행,,,
2289,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업","잠바선, 레일본드선 철거, 설치 시 망치 등 타격에 의한 부상 우려",안전보호구 착용,,,
2290,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",그라인더 등에 의한 베임 우려,공구 사용법 교육,,,
2291,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",그라인더 등에 의한 베임 우려,작업 전 안전교육 실시,,,
2292,경북본부,춘양신호제어사업소,,"궤도회로장치 점검, 보수작업",그라인더 등에 의한 베임 우려,안전보호구 착용,,,
2293,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업","전원부, 통전부에 접촉으로 감전 위험",전원 취급 안전 교육,,,
2294,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업","전원부, 통전부에 접촉으로 감전 위험",절연장갑 착용,,,
2295,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업","전원부, 통전부에 접촉으로 감전 위험",검지기 사용,,,
2296,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업","협소한 작업공간에 의해 불안전한 자세, 장시간 작업 시 근골격계 질환 발생 위험",작업 전 스트레칭 실시,,,
2297,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업","협소한 작업공간에 의해 불안전한 자세, 장시간 작업 시 근골격계 질환 발생 위험",모듈형 폐색랙 개량,,,
2298,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업",각종 카드 교체 시 손가락 찍힘 위험,직무 안전교육 실시,,,
2299,경북본부,춘양신호제어사업소,,"폐색장치 점검, 보수작업",각종 카드 교체 시 손가락 찍힘 위험,지적확인 환호응답 철저,,,
2300,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",건널목 점검 중 통행 차량에 접촉사고 위험,2인 이상 작업으로 외부차량 안내,,,
2301,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",건널목 점검 중 통행 차량에 접촉사고 위험,건널목감시자 배치,,,
2302,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",경보기주 작업 시 노후로 인한 넘어짐 등 직무사고 위험,웨어러블 에어백 등 안전보호구 착용,,,
2303,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",경보기주 작업 시 노후로 인한 넘어짐 등 직무사고 위험,작업 전 사다리 상태 확인,,,
2304,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업","전동차단기, 차단간 교체 시 취부대 끼임 위험",안전보호구(보호장갑) 착용,,,
2305,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업","전동차단기, 차단간 교체 시 취부대 끼임 위험",안전교육 실시,,,
2306,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업","전동차단기, 차단간 교체 시 취부대 끼임 위험",지적확인 환호응답 철저,,,
2307,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",축전지 점검 시 단자 간 접촉에 의한 감전 위험,절연장갑 착용,,,
2308,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업",축전지 점검 시 단자 간 접촉에 의한 감전 위험,안전교육 실시,,,
2309,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업","제어유니트, 축전지 교체 시 중량물 취급에 따른 근골격계 질환 위험",작업 전 스트레칭 실시,,,
2310,경북본부,춘양신호제어사업소,,"건널목보안장치 점검, 보수작업","제어유니트, 축전지 교체 시 중량물 취급에 따른 근골격계 질환 위험",중량물 취급 시 올바른 자세 교육,,,
2311,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,"열차감시자, 열차감시앱 활용",,,
2312,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,업무협의 철저,,,
2313,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,지적확인 환호응답 철저,,,
2314,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,관계역과 지속 무전 통신,,,
2315,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",CR함 내부 작업 등 불안전한 자세에 따른 근골격계 질환 위험,작업 전 스트레칭 실시,,,
2316,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",CR함 내부 작업 등 불안전한 자세에 따른 근골격계 질환 위험,작업 중 충분한 휴식,,,
2317,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",취부금부 및 ATS지상자 돌출로 인해 걸려 넘어짐 위험,직무교육 실시,,,
2318,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",취부금부 및 ATS지상자 돌출로 인해 걸려 넘어짐 위험,지적확인 환호응답 철저,,,
2319,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",중량물 취급에 따른 근골격계 질환 위험,중량물 취급 시 올바른 자세 교육,,,
2320,경북본부,춘양신호제어사업소,,"ATS지상장치 점검, 보수작업",중량물 취급에 따른 근골격계 질환 위험,작업 전 스트레칭 실시,,,
2321,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업","축전지 점검 시 극성 확인 오류에 의한 폭발, 감전 우려",안전보호구 착용,,,
2322,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업","축전지 점검 시 극성 확인 오류에 의한 폭발, 감전 우려",활선 방법 등 작업 방법 교육,,,
2323,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",축전지 교체 시 중량물 반에 따른 부상 우려,작업 전 스트레칭 시행,,,
2324,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",축전지 교체 시 중량물 반에 따른 부상 우려,2인 이상 같이 작업,,,
2325,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",환풍기 불량 등 환기 미흡에 의한 유해가스 접촉 우려,전원실 월점검에 환풍기 점검 시행,,,
2326,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",환풍기 불량 등 환기 미흡에 의한 유해가스 접촉 우려,마스크 착용 후 전원실 출입,,,
2327,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",협소한 공간 장시간 작업에 의한 근골격계 질환 우려,작업 중 충분한 휴식,,,
2328,경북본부,춘양신호제어사업소,,"축전지 점검, 보수작업",협소한 공간 장시간 작업에 의한 근골격계 질환 우려,작업 전 스트레칭 시행,,,
2329,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,"열차감시자, 열차감시앱 활용",,,
2330,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,지적확인 환호응답 철저,,,
2331,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",열차운행선 위치에 따른 열차 충돌 위험,업무협의 철저,,,
2332,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",전선로 접속부 분리 시 혼촉으로 인한 감전 위험,안전보호구 착용,,,
2333,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",전선로 접속부 분리 시 혼촉으로 인한 감전 위험,작업 내용 교육 및 숙지,,,
2334,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",트러프 등 중량물 운반에 따른 근골격계 질환 위험,중량물 운반 시 올바른 자세 교육,,,
2335,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업",트러프 등 중량물 운반에 따른 근골격계 질환 위험,작업 전 스트레칭 시행,,,
2336,경북본부,춘양신호제어사업소,,"전선로 점검, 보수작업","해충, 뱀 물림 위험",뱀 집게 휴대 후 작업,,,
2337,경북본부,춘양신호제어사업소,,시설분야 부대작업,야간 차량 운행 시 교통사고 위험,단독 운전 금지,,,
2338,경북본부,춘양신호제어사업소,,시설분야 부대작업,야간 차량 운행 시 교통사고 위험,교통법규 준수,,,
2339,경북본부,춘양신호제어사업소,,시설분야 부대작업,"시설분야 작업 중 소음에 의한 청력 손상, 분진에 의한 호흡기 질환","안전보호구(귀마개, 마스크)착용",,,
2340,경북본부,춘양신호제어사업소,,시설분야 부대작업,"시설분야 작업 중 소음에 의한 청력 손상, 분진에 의한 호흡기 질환",안전교육 실시,,,
2341,경북본부,춘양신호제어사업소,,시설분야 부대작업,시설 장비 접촉에 의한 부상 위험,안전교육 실시,,,
2342,경북본부,춘양신호제어사업소,,시설분야 부대작업,시설 장비 접촉에 의한 부상 위험,지적확인 환호응답 철저,,,
2343,경북본부,춘양신호제어사업소,,시설분야 부대작업,시설 장비 접촉에 의한 부상 위험,2인 이상 작업,,,
2344,경북본부,춘양신호제어사업소,,시설분야 부대작업,열차운행선 위치에 따른 열차 충돌 위험,"열차감시자, 열차감시앱 활용",,,
2345,경북본부,춘양신호제어사업소,,시설분야 부대작업,열차운행선 위치에 따른 열차 충돌 위험,지적확인 환호응답 철저,,,
2346,경북본부,춘양신호제어사업소,,시설분야 부대작업,"불안전한 자세, 공구 사용에 따른 근골격계 질환, 전도 위험",작업 전 공구 사용법 교육,,,
2347,경북본부,춘양신호제어사업소,,시설분야 부대작업,"불안전한 자세, 공구 사용에 따른 근골격계 질환, 전도 위험",작업 전 공구 상태 점검,,,
2348,경북본부,춘양신호제어사업소,,시설분야 부대작업,"불안전한 자세, 공구 사용에 따른 근골격계 질환, 전도 위험",안전보호구 착용,,,
2349,경북본부,춘양신호제어사업소,,시설분야 부대작업,"불안전한 자세, 공구 사용에 따른 근골격계 질환, 전도 위험",작업 전 스트레칭 실시,,,
2350,경북본부,춘양신호제어사업소,,"터널, 교량 작업","대피공간 확보 불량에 따른 열차 충돌, 접촉 우려",터널 출입 전 열차운행상황 확인,,,
2351,경북본부,춘양신호제어사업소,,"터널, 교량 작업","대피공간 확보 불량에 따른 열차 충돌, 접촉 우려",작업 전 대피공간 확인,,,
2352,경북본부,춘양신호제어사업소,,"터널, 교량 작업","대피공간 확보 불량에 따른 열차 충돌, 접촉 우려",안전교육 실시,,,
2353,경북본부,춘양신호제어사업소,,"터널, 교량 작업",교량 작업 시 추락 위험,2인 이상 작업,,,
2354,경북본부,춘양신호제어사업소,,"터널, 교량 작업",교량 작업 시 추락 위험,지적확인 환호응답 철저,,,
2355,경북본부,춘양신호제어사업소,,"터널, 교량 작업",교량 작업 시 추락 위험,안전교육 실시,,,
2356,경북본부,춘양신호제어사업소,,"터널, 교량 작업",터널 작업 시 분진에 의한 호흡기 질환 우려,산업용 마스크 착용 후 터널 진입,,,
2357,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업",그라인더 전원선 불량에 따른 감전 우려,절연장갑 착용,,,
2358,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업",그라인더 전원선 불량에 따른 감전 우려,안전교육 실시,,,
2359,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업","회전체에 장갑, 옷깃 등이 말려들어 절단, 베임 우려",공기구 사용법 교육,,,
2360,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업","회전체에 장갑, 옷깃 등이 말려들어 절단, 베임 우려",사용 전 상태 점검,,,
2361,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업","회전체에 장갑, 옷깃 등이 말려들어 절단, 베임 우려",안전교육 실시,,,
2362,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업","회전체에 장갑, 옷깃 등이 말려들어 절단, 베임 우려",2인 1조 작업,,,
2363,경북본부,춘양신호제어사업소,,"공기구(드릴,그라인더 등)사용작업",가공물 파편에 의한 시력 손상 우려,안전보호구 착용(보안경 등),,,
2364,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,공간협소로 인해 불안전한 자세로 근골격계질환 우려,작업 전 스트레칭,,,
2365,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,공간협소로 인해 불안전한 자세로 근골격계질환 우려,올바른 자세 교육,,,
2366,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,공간협소로 인해 불안전한 자세로 근골격계질환 우려,작업 중 적절한 휴식,,,
2367,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,"전원부, 통전부 접촉 감전 우려",안전보호구 착용,,,
2368,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,"전원부, 통전부 접촉 감전 우려",안전교육 실시,,,
2369,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,"전원부, 통전부 접촉 감전 우려",검지기 등 사용법 숙지,,,
2370,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,부딪힘 우려,안전교육 실시,,,
2371,경북본부,춘양신호제어사업소,,신호계전기실 보수작업,부딪힘 우려,지적확인 환호응답 철저,,,
2372,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"예초기사용(낫, 톱 등)으로 비산물에 의한 베임, 맞음",안전보호구 착용 철저,,,
2373,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"경사면, 비탈면 작업으로 미끄러짐, 넘어짐 우려",안전교육 실시,,,
2374,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"지장수목 제거 시 가시, 나뭇가지에 눈 찔림 우려",안전보호구 착용,,,
2375,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"지장수목 제거 시 가시, 나뭇가지에 눈 찔림 우려",주변 지형 작업 전 확인,,,
2376,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"예초기 날 불량 등에 의해 절단, 베임 우려","작업 전 공구상태, 작동상태 점검",,,
2377,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"예초기 날 불량 등에 의해 절단, 베임 우려",안전보호구 착용,,,
2378,경북본부,춘양신호제어사업소,,제초작업 및 지장수목 제거 작업,"예초기 날 불량 등에 의해 절단, 베임 우려",공구 사용법 교육 및 숙지,,,
2379,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",협소한 공간으로 인해 장시간 쪼그려 앉아 있어 직무재해 발생 우려,작업 전 스트레칭,,,
2380,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",협소한 공간으로 인해 장시간 쪼그려 앉아 있어 직무재해 발생 우려,올바른 자세 교육 실시,,,
2381,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",협소한 공간으로 인해 장시간 쪼그려 앉아 있어 직무재해 발생 우려,작업 중 적절한 휴식,,,
2382,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",협소한 공간으로 인해 장시간 쪼그려 앉아 있어 직무재해 발생 우려,2인 1조 작업,,,
2383,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",전원부 측정 시 충전 전류에 의해 감전 우려,안전보호구 착용,,,
2384,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",전원부 측정 시 충전 전류에 의해 감전 우려,안전교육 실시,,,
2385,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",배전반 문에 손가락 끼임 우려,지적확이 환호응답 철저,,,
2386,경북본부,춘양신호제어사업소,,"전원장치 점검, 보수작업",배전반 문에 손가락 끼임 우려,안전교육 실시,,,
2387,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,케이블 중량물에 의한 근골격계 질환 발생 우려,작업 전 스트레칭 실시,,,
2388,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,케이블 중량물에 의한 근골격계 질환 발생 우려,올바른 자세 교육,,,
2389,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,케이블 중량물에 의한 근골격계 질환 발생 우려,작업 중 적절한 휴식,,,
2390,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,선로 인접 작업으로 열차와 부딪힘 우려,"열차감시자 배치, 열차감시앱 활용",,,
2391,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,선로 인접 작업으로 열차와 부딪힘 우려,지적확인 환호응답 철저,,,
2392,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,"교량, 경사면 작업 시 떨어짐, 미끄러짐 우려",지적확인 환호응답 철저,,,
2393,경북본부,춘양신호제어사업소,,케이블 절체 및 포설 작업,"교량, 경사면 작업 시 떨어짐, 미끄러짐 우려",안전교육 실시,,,
