번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
6418,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,전원계통 단락 시 감전,방전 후 작업시행,1,4,4
6418,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,전원계통 단락 시 감전,안전보호구 착용,1,4,4
6419,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,비정상기능 계측기 사용에 의한 감전,단전 및 접지설치,1,4,4
6419,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,비정상기능 계측기 사용에 의한 감전,방전 후 작업시행,1,4,4
6419,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,비정상기능 계측기 사용에 의한 감전,안전보호구 착용,1,4,4
6420,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,중량물 취급에 따른 근골격계 손상,2인이상 합동작업,1,2,2
6420,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,중량물 취급에 따른 근골격계 손상,작업전 스트레칭,1,2,2
6421,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,"문 여닫음시 경첩부, 외함모서리 등에 신체부상",2인이상 합동작업,1,1,1
6421,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 진단작업,"문 여닫음시 경첩부, 외함모서리 등에 신체부상",작업전 스트레칭,1,1,1
6422,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,케이블 접속부 및 충전부 접근으로 인한 감전,단전 및 접지설치,1,4,4
6422,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,케이블 접속부 및 충전부 접근으로 인한 감전,방전 후 작업시행,1,4,4
6422,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,케이블 접속부 및 충전부 접근으로 인한 감전,안전보호구 착용,1,4,4
6423,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,전원계통 단락 시 감전,단전 및 접지설치,1,4,4
6423,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,전원계통 단락 시 감전,방전 후 작업시행,1,4,4
6423,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,전원계통 단락 시 감전,안전보호구 착용,1,4,4
6424,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,비정상기능 계측기 사용에 의한 감전,단전 및 접지설치,1,4,4
6424,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,비정상기능 계측기 사용에 의한 감전,방전 후 작업시행,1,4,4
6424,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,비정상기능 계측기 사용에 의한 감전,안전보호구 착용,1,4,4
6425,수도권서부본부,수원전기사업소,변전팀,제어반 및 배전반 정비,협소한 배전반 내부 작업 시 접촉에 의한 신체손상,안전보호구 착용,1,1,1
6426,수도권서부본부,수원전기사업소,변전팀,축전지 점검,충전부 접촉 의한 감전,절연장갑 착용,1,4,4
6426,수도권서부본부,수원전기사업소,변전팀,축전지 점검,충전부 접촉 의한 감전,안전교육 실시,1,4,4
6427,수도권서부본부,수원전기사업소,변전팀,축전지 점검,작업공간 협소에 의한 충돌,안전보호구 착용,1,1,1
6427,수도권서부본부,수원전기사업소,변전팀,축전지 점검,작업공간 협소에 의한 충돌,위험예지 훈련,1,1,1
6428,수도권서부본부,수원전기사업소,변전팀,축전지 점검,작업장내 이동 시 각종구조물에 걸려 전도,안전보호구 착용,1,2,2
6428,수도권서부본부,수원전기사업소,변전팀,축전지 점검,작업장내 이동 시 각종구조물에 걸려 전도,위험예지 훈련,1,2,2
6429,수도권서부본부,수원전기사업소,변전팀,축전지 시험,제어전원 및 계측기 사용시 감전,계측기 사용 교육,1,4,4
6429,수도권서부본부,수원전기사업소,변전팀,축전지 시험,제어전원 및 계측기 사용시 감전,위험예지 훈련,1,4,4
6430,수도권서부본부,수원전기사업소,변전팀,축전지 시험,전원 측정 시 측정전압에 의한 감전,안전교육 실시,1,4,4
6430,수도권서부본부,수원전기사업소,변전팀,축전지 시험,전원 측정 시 측정전압에 의한 감전,절연장갑 착용,1,4,4
6431,수도권서부본부,수원전기사업소,변전팀,축전지 시험,축전지 부속설비와 충돌,안전보호구 착용,1,1,1
6431,수도권서부본부,수원전기사업소,변전팀,축전지 시험,축전지 부속설비와 충돌,위험예지훈련,1,1,1
6432,수도권서부본부,수원전기사업소,변전팀,축전지 시험,작업공간이 협소하여 불안정한 자세에 의한 부상,위험예지훈련,1,1,1
6432,수도권서부본부,수원전기사업소,변전팀,축전지 시험,작업공간이 협소하여 불안정한 자세에 의한 부상,작업전 스트레칭,1,1,1
6433,수도권서부본부,수원전기사업소,변전팀,축전지 시험,방전 시험 시 MCCB 취급중 혼촉에 의한 감전,절연장갑 착용,1,4,4
6433,수도권서부본부,수원전기사업소,변전팀,축전지 시험,방전 시험 시 MCCB 취급중 혼촉에 의한 감전,안전교육 실시,1,4,4
6433,수도권서부본부,수원전기사업소,변전팀,축전지 시험,방전 시험 시 MCCB 취급중 혼촉에 의한 감전,위험예지훈련,1,4,4
6434,수도권서부본부,수원전기사업소,변전팀,축전지 시험,제어전원 및 계측기 사용 시 감전,절연장갑 착용,1,4,4
6434,수도권서부본부,수원전기사업소,변전팀,축전지 시험,제어전원 및 계측기 사용 시 감전,안전교육 실시,1,4,4
6434,수도권서부본부,수원전기사업소,변전팀,축전지 시험,제어전원 및 계측기 사용 시 감전,위험예지훈련,1,4,4
6435,수도권서부본부,수원전기사업소,변전팀,축전지 시험,전원 측정 시 측정전압에 의한 감전,절연장갑 착용,1,4,4
6435,수도권서부본부,수원전기사업소,변전팀,축전지 시험,전원 측정 시 측정전압에 의한 감전,안전교육 실시,1,4,4
6435,수도권서부본부,수원전기사업소,변전팀,축전지 시험,전원 측정 시 측정전압에 의한 감전,위험예지훈련,1,4,4
6436,수도권서부본부,수원전기사업소,변전팀,축전지 시험,작업공간이 협소하여 불안정한 자세에 의한 부상,위험예지훈련,1,1,1
6436,수도권서부본부,수원전기사업소,변전팀,축전지 시험,작업공간이 협소하여 불안정한 자세에 의한 부상,작업전 스트레칭,1,1,1
6437,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 혼촉에 의한 감전,안전교육 실시,1,4,4
6437,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 혼촉에 의한 감전,절연장갑 착용,1,4,4
6437,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 혼촉에 의한 감전,작업공구 절연조치,1,4,4
6438,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 공구에 의한 단락사고,안전교육 실시,1,4,4
6438,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 공구에 의한 단락사고,절연장갑 착용,1,4,4
6438,수도권서부본부,수원전기사업소,변전팀,축전지 정비,축전지 단자 조임시 공구에 의한 단락사고,작업공구 절연조치,1,4,4
6439,수도권서부본부,수원전기사업소,변전팀,축전지 정비,조명 미확보에 의한 충전부 및 물체 접촉 사고로 인한 감전,안전교육 실시,1,4,4
6439,수도권서부본부,수원전기사업소,변전팀,축전지 정비,조명 미확보에 의한 충전부 및 물체 접촉 사고로 인한 감전,절연장갑 착용,1,4,4
6439,수도권서부본부,수원전기사업소,변전팀,축전지 정비,조명 미확보에 의한 충전부 및 물체 접촉 사고로 인한 감전,작업공구 절연조치,1,4,4
6440,수도권서부본부,수원전기사업소,변전팀,축전지 정비,불안정한 자세로 인한 근골격계 통증,위험예지훈련,1,2,2
6440,수도권서부본부,수원전기사업소,변전팀,축전지 정비,불안정한 자세로 인한 근골격계 통증,작업전 스트레칭,1,2,2
6441,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,UPS 함체 문 열고 닫을 때 손끼임,안전보호구 착용,1,1,1
6441,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,UPS 함체 문 열고 닫을 때 손끼임,위험예지훈련,1,1,1
6442,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,정전기에 의한 감전 사고,안전교육 실시,1,4,4
6442,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,정전기에 의한 감전 사고,절연장갑 착용,1,4,4
6442,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,정전기에 의한 감전 사고,작업공구 절연조치,1,4,4
6443,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,조명이 어두워 충전부 혼촉에 의한 감전 사고,안전교육 실시,1,4,4
6443,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,조명이 어두워 충전부 혼촉에 의한 감전 사고,절연장갑 착용,1,4,4
6443,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,조명이 어두워 충전부 혼촉에 의한 감전 사고,작업공구 절연조치,1,4,4
6444,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,작업 공간 협소로 점검 시 외함에 충돌 부상 ,위험예지훈련,1,1,1
6444,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,작업 공간 협소로 점검 시 외함에 충돌 부상 ,작업전 스트레칭,1,1,1
6445,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,"AC,DC 충전부 접촉으로 인한 감전사고 위험",절연장갑 착용,1,4,4
6446,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,UPS용 축전지 점검 중 단락 및 노후화에 의한 감전사고 위험,절연장갑 착용,1,4,4
6447,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,UPS 함체 날카로운 곳에 손 배임,안전보호구 착용,1,1,1
6448,수도권서부본부,수원전기사업소,변전팀,충전장치 점검 및 정비,모서리등 돌출부 충돌 두부 손상,안전보호구 착용,1,1,1
6449,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 점검,함체 날카로운 곳에 손 베임,안전보호구 착용,1,1,1
6450,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 점검,함체 모서리 등 돌출부 충돌에 의한 두부 손상,안전보호구 착용,1,2,2
6451,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 점검,함체 손잡이 손끼임,안전보호구 착용,1,1,1
6452,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 시험,"AC,DC 충전부 접촉으로 인한 감전사고 위험",절연장갑 착용,1,4,4
6453,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 시험,함체 날카로운 곳에 손 베임,안전보호구 착용,1,1,1
6454,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 시험,함체 모서리 등 돌출부 충돌에 의한 두부 손상,안전보호구 착용,1,2,2
6455,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 시험,좁은 곳에서 장시간 시험 시 근육통,작업전 스트레칭,1,1,1
6456,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 정비,제어장치 정비 시 날카로운 공구 사용에 따른 부상,안전보호구 착용,1,2,2
6457,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 정비,"AC,DC 충전부 접촉으로 인한 감전사고 위험",절연장갑 착용,1,4,4
6458,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 정비,함체 날카로운 곳에 손 베임,안전보호구 착용,1,1,1
6459,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 정비,함체 모서리 등 돌출부 충돌에 의한 두부 손상,안전보호구 착용,1,2,2
6460,수도권서부본부,수원전기사업소,변전팀,원격감시 제어장치 정비,좁은 곳에서 장시간 시험 시 근육통,작업전 스트레칭,1,1,1
6461,수도권서부본부,수원전기사업소,변전팀,접지장치_순회점검(육안점검),"실외 접지장치 순회점검 시 넘어짐, 철구에 부딪힘",안전보호구 착용,1,1,1
6462,수도권서부본부,수원전기사업소,변전팀,접지장치_순회점검(육안점검),"실내 접지장치 순회점검 시 함체에 의한 손 베임, 돌출부 충돌 두부 손상",안전보호구 착용,1,2,2
6463,수도권서부본부,수원전기사업소,변전팀,접지장치 시험,시험을 위한 접지선 접촉 시 도체부 접촉에 의한 감전,절연장갑 착용,1,4,4
6464,수도권서부본부,수원전기사업소,변전팀,접지장치 시험,계측기 이용 접지장치 시험 시 감전,절연장갑 착용,1,4,4
6465,수도권서부본부,수원전기사업소,변전팀,접지장치 시험,"실외 접지장치 순회점검 시 넘어짐, 철구에 부딪힘",안전보호구 착용,1,1,1
6466,수도권서부본부,수원전기사업소,변전팀,접지장치 시험,"실내 접지장치 순회점검 시 함체에 의한 손 베임, 돌출부 충돌 두부 손상",안전보호구 착용,1,2,2
6467,수도권서부본부,수원전기사업소,변전팀,접지장치 정비,접지장치 정비 시 날카로운 공구 사용에 따른 부상,안전 보호구 착용,1,2,2
6468,수도권서부본부,수원전기사업소,변전팀,접지장치 정비,정비를 위한 접지선 접촉 시 도체부 접촉에 의한 감전 ,절연장갑 착용,1,4,4
6469,수도권서부본부,수원전기사업소,변전팀,접지장치 정비,접지단자 정비 시 불완전 접촉에 의한 아크 및 전류 발생 감전,절연장갑 착용,1,4,4
6470,수도권서부본부,수원전기사업소,변전팀,접지장치 정비,"실외 접지장치 순회점검 시 넘어짐, 철구에 부딪힘",안전보호구 착용,1,1,1
6471,수도권서부본부,수원전기사업소,변전팀,접지장치 정비,"실내 접지장치 순회점검 시 함체에 의한 손 베임, 돌출부 충돌 두부 손상",안전보호구 착용,1,2,2
6472,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,충전부 접근 시 감전 위험,휴대용검전기 착용,1,4,4
6473,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,특고모선 주변에서 사다리 등 취급 감전 위험 ,휴대용검전기 착용,1,4,4
6474,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,"특고모선 순회점검 시 넘어짐, 철구에 부딪힘",안전 보호구 착용,1,1,1
6475,수도권서부본부,수원전기사업소,변전팀,특고모선 접속부 온도측정,충전부 접근 시 감전 위험,휴대용검전기 착용,1,4,4
6476,수도권서부본부,수원전기사업소,변전팀,특고모선 접속부 온도측정,"특고모선 접속부 온도측정 시 넘어짐, 철구에 부딪힘",안전 보호구 착용,1,1,1
6477,수도권서부본부,수원전기사업소,변전팀,특고모선 접속부 온도측정,옥상에서 측정 진행 시 추락 위험,안전 보호구 착용,1,4,4
6478,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,공구 사용 부주의에 의한 부상,안전 보호구 착용,1,2,2
6478,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,공구 사용 부주의에 의한 부상,규격에 맞는 공구사용 및 사용법 준수,1,2,2
6479,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,단전개소 미확인에 의한 감전,단전 및 접지설치,1,4,4
6479,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,단전개소 미확인에 의한 감전,방전 후 작업시행,1,4,4
6480,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업 시 공구 추락으로 인한 신체 손상,안전요대,1,2,2
6480,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업 시 공구 추락으로 인한 신체 손상,웨어러블 안전조끼,1,2,2
6480,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업 시 공구 추락으로 인한 신체 손상,안전보호구 착용,1,2,2
6481,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업으로 인한 추락위험,안전요대,1,4,4
6481,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업으로 인한 추락위험,웨어러블 안전조끼,1,4,4
6481,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,고소작업으로 인한 추락위험,안전보호구 착용,1,4,4
6482,수도권서부본부,수원전기사업소,변전팀,특고모선 점검,상부 개소 작업 시 미끄러짐으로 인한 사고,안전보호구 착용,1,3,3
6483,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,이격거리 미확보에 의한 감전,안전보호구 착용,1,4,4
6483,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,이격거리 미확보에 의한 감전,휴대용검전기 착용,1,4,4
6483,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,이격거리 미확보에 의한 감전,위험예지훈련,1,4,4
6484,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,상부 설치물 추락에 의한 부상,안전보호구 착용,1,2,2
6485,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,전방주시 미확인으로 인한 충돌,안전보호구 착용,1,1,1
6485,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,전방주시 미확인으로 인한 충돌,위험예지훈련,1,1,1
6486,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,눈 비 등 기상악화에 따른 미끄러짐,안전보호구 착용,1,1,1
6486,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,눈 비 등 기상악화에 따른 미끄러짐,위험예지훈련,1,1,1
6487,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,상부 개소 작업시 미끄러짐,안전보호구 착용,1,3,3
6487,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 점검,상부 개소 작업시 미끄러짐,위험예지훈련,1,3,3
6488,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,공구 사용 부주의에 의한 부상,안전 보호구 착용,1,2,2
6488,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,공구 사용 부주의에 의한 부상,규격에 맞는 공구사용 및 사용법 준수,1,2,2
6489,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,단전개소 미확인에 의한 감전,단전 및 접지설치,1,4,4
6489,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,단전개소 미확인에 의한 감전,방전 후 작업시행,1,4,4
6490,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업 시 공구 추락으로 인한 신체 손상,안전요대,1,2,2
6490,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업 시 공구 추락으로 인한 신체 손상,웨어러블 안전조끼,1,2,2
6490,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업 시 공구 추락으로 인한 신체 손상,안전보호구 착용,1,2,2
6491,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업으로 인한 추락위험,안전요대,1,4,4
6491,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업으로 인한 추락위험,웨어러블 안전조끼,1,4,4
6491,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,고소작업으로 인한 추락위험,안전보호구 착용,1,4,4
6492,수도권서부본부,수원전기사업소,변전팀,옥외철구 및 구축물 정비,상부 개소 작업 시 미끄러짐으로 인한 사고,안전보호구 착용,1,3,3
6493,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),진단 유닛 분해점검 시 손끼임 및 베임,안전 보호구 착용,1,2,2
6493,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),진단 유닛 분해점검 시 손끼임 및 베임,위험예지훈련,1,2,2
6494,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),작업공간 협소에 따른 감전,안전 보호구 착용,1,4,4
6494,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),작업공간 협소에 따른 감전,위험예지훈련,1,4,4
6495,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),전방주시 미확인으로 인한 충돌,안전 보호구 착용,1,2,2
6495,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),전방주시 미확인으로 인한 충돌,위험예지훈련,1,2,2
6496,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),"눈, 비 등 기상악화에 따른 미끄러짐 ",안전 보호구 착용,1,2,2
6496,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),"눈, 비 등 기상악화에 따른 미끄러짐 ",위험예지훈련,1,2,2
6497,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),작업공간 협소에 따른 충돌,안전 보호구 착용,1,1,1
6497,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_순회점검(육안점검),작업공간 협소에 따른 충돌,위험예지훈련,1,1,1
6498,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,공구 사용 부주의에 의한 부상,안전보호구 착용,1,2,2
6498,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,공구 사용 부주의에 의한 부상,규격에 맞는 공구사용 및 사용법 준수,1,2,2
6499,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,"작업공간 협소에 따른 감전,(누전에 의한 감전)",안전 보호구 착용,1,4,4
6499,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,"작업공간 협소에 따른 감전,(누전에 의한 감전)",위험예지훈련,1,4,4
6500,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,계측기 사용 부주의에 의한 감전,안전 보호구 착용,1,4,4
6500,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,계측기 사용 부주의에 의한 감전,위험예지훈련,1,4,4
6501,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,작업공간 협소에 따른 충돌 ,안전 보호구 착용,1,1,1
6501,수도권서부본부,수원전기사업소,변전팀,변전소예방진단시스템_정비,작업공간 협소에 따른 충돌 ,위험예지훈련,1,1,1
6502,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),유닛 분해점검 시 손끼임 및 베임,안전 보호구 착용,1,2,2
6502,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),유닛 분해점검 시 손끼임 및 베임,위험예지훈련,1,2,2
6503,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),전방주시 미확인으로 인한 충돌,안전 보호구 착용,1,2,2
6503,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),전방주시 미확인으로 인한 충돌,위험예지훈련,1,2,2
6504,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),작업바닥 돌출에 따른 넘어짐,안전 보호구 착용,1,1,1
6504,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),작업바닥 돌출에 따른 넘어짐,위험예지훈련,1,1,1
6505,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),작업공간 협소에 따른 충돌,안전 보호구 착용,1,1,1
6505,수도권서부본부,수원전기사업소,변전팀,고장점표정장치_순회점검(육안점검),작업공간 협소에 따른 충돌,위험예지훈련,1,1,1
6506,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,통신중계장치 등 중량물 이동 시 불균형 및 무리한 동작 ,안전 보호구 착용,1,2,2
6506,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,통신중계장치 등 중량물 이동 시 불균형 및 무리한 동작 ,위험예지훈련,1,2,2
6507,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,케이블 접속부 볼트 조임시 신체손상 ,안전 보호구 착용,1,1,1
6507,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,케이블 접속부 볼트 조임시 신체손상 ,위험예지훈련,1,1,1
6508,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,작업공간 협소에 따른 충돌 ,안전 보호구 착용,1,1,1
6508,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 오차보정작업,작업공간 협소에 따른 충돌 ,위험예지훈련,1,1,1
6509,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,공구 및 테스터기 사용 부주의에 의한 부상,안전보호구 착용,1,1,1
6509,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,공구 및 테스터기 사용 부주의에 의한 부상,규격에 맞는 공구사용 및 사용법 준수,1,1,1
6510,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,누전에 의한 감전위험,안전 보호구 착용,1,4,4
6510,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,누전에 의한 감전위험,위험예지훈련,1,4,4
6511,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,계측기 사용 부주의에 의한 감전,안전 보호구 착용,1,4,4
6511,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,계측기 사용 부주의에 의한 감전,위험예지훈련,1,4,4
6512,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,작업공간 협소에 따른 충돌 ,안전 보호구 착용,1,1,1
6512,수도권서부본부,수원전기사업소,변전팀,고장점표정장치 정비,작업공간 협소에 따른 충돌 ,위험예지훈련,1,1,1
6513,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 점검 및 정비,충전부 감전 위험,안전보호구 착용,1,4,4
6514,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 점검 및 정비,외함모서리 부딪힘,안전보호구 착용,1,2,2
6515,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 점검 및 정비,"외함 개폐시 손가락 끼임, 베임",안전보호구 착용,1,2,2
6516,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 점검 및 정비,RC뱅크 기초에 넘어짐,안전보호구 착용,1,2,2
6517,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 진단작업(단전),충전부 감전 위험,검전기 사용,1,4,4
6518,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 진단작업(단전),"사다리 고소작업시, 추락위험",안전보호구 착용,1,4,4
6519,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 진단작업(단전),협소 장소 작업으로 인한 기기 부딪힘 및 부상위험,안전보호구 착용,1,2,2
6520,수도권서부본부,수원전기사업소,변전팀,RC뱅크(RLC뱅크) 진단작업(단전),RC뱅크 문 개폐시 끼임,안전보호구 착용,1,2,2
6521,수도권서부본부,수원전기사업소,전철팀,행정업무,손목 터널 증후군,장시간 앉아있음 주의,1,2,2
6521,수도권서부본부,수원전기사업소,전철팀,행정업무,손목 터널 증후군,규칙적인 휴식,1,2,2
6521,수도권서부본부,수원전기사업소,전철팀,행정업무,손목 터널 증후군,스트레칭,1,2,2
6522,수도권서부본부,수원전기사업소,전철팀,행정업무,"목, 허리 등 통증",장시간 앉아있음 주의,1,2,2
6522,수도권서부본부,수원전기사업소,전철팀,행정업무,"목, 허리 등 통증",규칙적인 휴식,1,2,2
6522,수도권서부본부,수원전기사업소,전철팀,행정업무,"목, 허리 등 통증",스트레칭,1,2,2
6523,수도권서부본부,수원전기사업소,전철팀,행정업무,시력저하,일정주기 쉬는시간,3,1,3
6524,수도권서부본부,수원전기사업소,전철팀,작업장 이동,교통사고,교통법규 준수,2,3,6
6524,수도권서부본부,수원전기사업소,전철팀,작업장 이동,교통사고,숙련자 운전,2,3,6
6524,수도권서부본부,수원전기사업소,전철팀,작업장 이동,교통사고,방어운전,2,3,6
6525,수도권서부본부,수원전기사업소,전철팀,작업장 이동,넘어짐,전방주의 철저,2,3,6
6525,수도권서부본부,수원전기사업소,전철팀,작업장 이동,넘어짐,바닥면 확인,2,3,6
6526,수도권서부본부,수원전기사업소,전철팀,작업장 이동,중량물 이동시 부상,중량물 취급 시 합동 작업,2,3,6
6527,수도권서부본부,수원전기사업소,전철팀,"대기실, 휴게실, 복지시설,이용",사무용품 사용중 베임,주시 철저,1,2,2
6528,수도권서부본부,수원전기사업소,전철팀,"대기실, 휴게실, 복지시설,이용",중량물 사용 시 깔림,준비운동 철저,1,2,2
